Num,PopName,PopType,TypeAlpha,Pop,Rep,DishNum,PopNum,DishType,ID,SurvivalID,NoGerm,TotGerm,PropGerm,Label,PlantDate,GermDate,CensorJMP,CensorR,DaysGermYes,Census,DaysCensus,DaysToGerm
1402,SSJ,Off-road,O,SSJ-O,A,71,15,Forest,A_15_Forest,Forest_O,5,5,0.5,Seed2Date,44398,44400,0,1,2,44411,13,2
1403,SSJ,Off-road,O,SSJ-O,A,71,15,Forest,A_15_Forest,Forest_O,5,5,0.5,Seed3Date,44398,44400,0,1,2,44411,13,2
1404,SSJ,Off-road,O,SSJ-O,A,71,15,Forest,A_15_Forest,Forest_O,5,5,0.5,Seed4Date,44398,44400,0,1,2,44411,13,2
1405,SSJ,Off-road,O,SSJ-O,A,71,15,Forest,A_15_Forest,Forest_O,5,5,0.5,Seed5Date,44398,44403,0,1,5,44411,13,5
1406,SSJ,Off-road,O,SSJ-O,A,71,15,Forest,A_15_Forest,Forest_O,5,5,0.5,Seed6Date,44398,,1,0,-44398,44411,13,13
1407,SSJ,Off-road,O,SSJ-O,A,71,15,Forest,A_15_Forest,Forest_O,5,5,0.5,Seed7Date,44398,,1,0,-44398,44411,13,13
1408,SSJ,Off-road,O,SSJ-O,A,71,15,Forest,A_15_Forest,Forest_O,5,5,0.5,Seed8Date,44398,,1,0,-44398,44411,13,13
1409,SSJ,Off-road,O,SSJ-O,A,71,15,Forest,A_15_Forest,Forest_O,5,5,0.5,Seed9Date,44398,,1,0,-44398,44411,13,13
1410,SSJ,Off-road,O,SSJ-O,A,71,15,Forest,A_15_Forest,Forest_O,5,5,0.5,Seed10Date,44398,,1,0,-44398,44411,13,13
1411,SSJ,Off-road,O,SSJ-O,A,71,15,Construction,A_15_Construction,Construction_O,7,3,0.3,Seed1Date,44398,44400,0,1,2,44411,13,2
1412,SSJ,Off-road,O,SSJ-O,A,71,15,Construction,A_15_Construction,Construction_O,7,3,0.3,Seed2Date,44398,44400,0,1,2,44411,13,2
1413,SSJ,Off-road,O,SSJ-O,A,71,15,Construction,A_15_Construction,Construction_O,7,3,0.3,Seed3Date,44398,44401,0,1,3,44411,13,3
1414,SSJ,Off-road,O,SSJ-O,A,71,15,Construction,A_15_Construction,Construction_O,7,3,0.3,Seed4Date,44398,,1,0,-44398,44411,13,13
1415,SSJ,Off-road,O,SSJ-O,A,71,15,Construction,A_15_Construction,Construction_O,7,3,0.3,Seed5Date,44398,,1,0,-44398,44411,13,13
1416,SSJ,Off-road,O,SSJ-O,A,71,15,Construction,A_15_Construction,Construction_O,7,3,0.3,Seed6Date,44398,,1,0,-44398,44411,13,13
1417,SSJ,Off-road,O,SSJ-O,A,71,15,Construction,A_15_Construction,Construction_O,7,3,0.3,Seed7Date,44398,,1,0,-44398,44411,13,13
1418,SSJ,Off-road,O,SSJ-O,A,71,15,Construction,A_15_Construction,Construction_O,7,3,0.3,Seed8Date,44398,,1,0,-44398,44411,13,13
1419,SSJ,Off-road,O,SSJ-O,A,71,15,Construction,A_15_Construction,Construction_O,7,3,0.3,Seed9Date,44398,,1,0,-44398,44411,13,13
1420,SSJ,Off-road,O,SSJ-O,A,71,15,Construction,A_15_Construction,Construction_O,7,3,0.3,Seed10Date,44398,,1,0,-44398,44411,13,13
1421,SSJ,Off-road,O,SSJ-O,B,72,15,Forest,B_15_Forest,Forest_O,5,5,0.5,Seed1Date,44398,44400,0,1,2,44411,13,2
1422,SSJ,Off-road,O,SSJ-O,B,72,15,Forest,B_15_Forest,Forest_O,5,5,0.5,Seed2Date,44398,44400,0,1,2,44411,13,2
1423,SSJ,Off-road,O,SSJ-O,B,72,15,Forest,B_15_Forest,Forest_O,5,5,0.5,Seed3Date,44398,44400,0,1,2,44411,13,2
1424,SSJ,Off-road,O,SSJ-O,B,72,15,Forest,B_15_Forest,Forest_O,5,5,0.5,Seed4Date,44398,44401,0,1,3,44411,13,3
1425,SSJ,Off-road,O,SSJ-O,B,72,15,Forest,B_15_Forest,Forest_O,5,5,0.5,Seed5Date,44398,44401,0,1,3,44411,13,3
1426,SSJ,Off-road,O,SSJ-O,B,72,15,Forest,B_15_Forest,Forest_O,5,5,0.5,Seed6Date,44398,,1,0,-44398,44411,13,13
1427,SSJ,Off-road,O,SSJ-O,B,72,15,Forest,B_15_Forest,Forest_O,5,5,0.5,Seed7Date,44398,,1,0,-44398,44411,13,13
1428,SSJ,Off-road,O,SSJ-O,B,72,15,Forest,B_15_Forest,Forest_O,5,5,0.5,Seed8Date,44398,,1,0,-44398,44411,13,13
1429,SSJ,Off-road,O,SSJ-O,B,72,15,Forest,B_15_Forest,Forest_O,5,5,0.5,Seed9Date,44398,,1,0,-44398,44411,13,13
1430,SSJ,Off-road,O,SSJ-O,B,72,15,Forest,B_15_Forest,Forest_O,5,5,0.5,Seed10Date,44398,,1,0,-44398,44411,13,13
1431,SSJ,Off-road,O,SSJ-O,B,72,15,Construction,B_15_Construction,Construction_O,6,4,0.4,Seed1Date,44398,44400,0,1,2,44411,13,2
1432,SSJ,Off-road,O,SSJ-O,B,72,15,Construction,B_15_Construction,Construction_O,6,4,0.4,Seed2Date,44398,44400,0,1,2,44411,13,2
1433,SSJ,Off-road,O,SSJ-O,B,72,15,Construction,B_15_Construction,Construction_O,6,4,0.4,Seed3Date,44398,44401,0,1,3,44411,13,3
1434,SSJ,Off-road,O,SSJ-O,B,72,15,Construction,B_15_Construction,Construction_O,6,4,0.4,Seed4Date,44398,44401,0,1,3,44411,13,3
1435,SSJ,Off-road,O,SSJ-O,B,72,15,Construction,B_15_Construction,Construction_O,6,4,0.4,Seed5Date,44398,,1,0,-44398,44411,13,13
1436,SSJ,Off-road,O,SSJ-O,B,72,15,Construction,B_15_Construction,Construction_O,6,4,0.4,Seed6Date,44398,,1,0,-44398,44411,13,13
1437,SSJ,Off-road,O,SSJ-O,B,72,15,Construction,B_15_Construction,Construction_O,6,4,0.4,Seed7Date,44398,,1,0,-44398,44411,13,13
1438,SSJ,Off-road,O,SSJ-O,B,72,15,Construction,B_15_Construction,Construction_O,6,4,0.4,Seed8Date,44398,,1,0,-44398,44411,13,13
1439,SSJ,Off-road,O,SSJ-O,B,72,15,Construction,B_15_Construction,Construction_O,6,4,0.4,Seed9Date,44398,,1,0,-44398,44411,13,13
1440,SSJ,Off-road,O,SSJ-O,B,72,15,Construction,B_15_Construction,Construction_O,6,4,0.4,Seed10Date,44398,,1,0,-44398,44411,13,13
1441,SSJ,Off-road,O,SSJ-O,C,73,15,Construction,C_15_Construction,Construction_O,5,5,0.5,Seed1Date,44398,44400,0,1,2,44411,13,2
1442,SSJ,Off-road,O,SSJ-O,C,73,15,Construction,C_15_Construction,Construction_O,5,5,0.5,Seed2Date,44398,44400,0,1,2,44411,13,2
1443,SSJ,Off-road,O,SSJ-O,C,73,15,Construction,C_15_Construction,Construction_O,5,5,0.5,Seed3Date,44398,44401,0,1,3,44411,13,3
1444,SSJ,Off-road,O,SSJ-O,C,73,15,Construction,C_15_Construction,Construction_O,5,5,0.5,Seed4Date,44398,44401,0,1,3,44411,13,3
1445,SSJ,Off-road,O,SSJ-O,C,73,15,Construction,C_15_Construction,Construction_O,5,5,0.5,Seed5Date,44398,44401,0,1,3,44411,13,3
1446,SSJ,Off-road,O,SSJ-O,C,73,15,Construction,C_15_Construction,Construction_O,5,5,0.5,Seed6Date,44398,,1,0,-44398,44411,13,13
1447,SSJ,Off-road,O,SSJ-O,C,73,15,Construction,C_15_Construction,Construction_O,5,5,0.5,Seed7Date,44398,,1,0,-44398,44411,13,13
1448,SSJ,Off-road,O,SSJ-O,C,73,15,Construction,C_15_Construction,Construction_O,5,5,0.5,Seed8Date,44398,,1,0,-44398,44411,13,13
1449,SSJ,Off-road,O,SSJ-O,C,73,15,Construction,C_15_Construction,Construction_O,5,5,0.5,Seed9Date,44398,,1,0,-44398,44411,13,13
1450,SSJ,Off-road,O,SSJ-O,C,73,15,Construction,C_15_Construction,Construction_O,5,5,0.5,Seed10Date,44398,,1,0,-44398,44411,13,13
1451,SSJ,Off-road,O,SSJ-O,C,73,15,Forest,C_15_Forest,Forest_O,5,5,0.5,Seed1Date,44398,44400,0,1,2,44411,13,2
1452,SSJ,Off-road,O,SSJ-O,C,73,15,Forest,C_15_Forest,Forest_O,5,5,0.5,Seed2Date,44398,44401,0,1,3,44411,13,3
1453,SSJ,Off-road,O,SSJ-O,C,73,15,Forest,C_15_Forest,Forest_O,5,5,0.5,Seed3Date,44398,44401,0,1,3,44411,13,3
1454,SSJ,Off-road,O,SSJ-O,C,73,15,Forest,C_15_Forest,Forest_O,5,5,0.5,Seed4Date,44398,44401,0,1,3,44411,13,3
1455,SSJ,Off-road,O,SSJ-O,C,73,15,Forest,C_15_Forest,Forest_O,5,5,0.5,Seed5Date,44398,44401,0,1,3,44411,13,3
1456,SSJ,Off-road,O,SSJ-O,C,73,15,Forest,C_15_Forest,Forest_O,5,5,0.5,Seed6Date,44398,,1,0,-44398,44411,13,13
1457,SSJ,Off-road,O,SSJ-O,C,73,15,Forest,C_15_Forest,Forest_O,5,5,0.5,Seed7Date,44398,,1,0,-44398,44411,13,13
1458,SSJ,Off-road,O,SSJ-O,C,73,15,Forest,C_15_Forest,Forest_O,5,5,0.5,Seed8Date,44398,,1,0,-44398,44411,13,13
1459,SSJ,Off-road,O,SSJ-O,C,73,15,Forest,C_15_Forest,Forest_O,5,5,0.5,Seed9Date,44398,,1,0,-44398,44411,13,13
1460,SSJ,Off-road,O,SSJ-O,C,73,15,Forest,C_15_Forest,Forest_O,5,5,0.5,Seed10Date,44398,,1,0,-44398,44411,13,13
1461,SSJ,Off-road,O,SSJ-O,D,73,15,Construction,D_15_Construction,Construction_O,5,5,0.5,Seed1Date,44398,44400,0,1,2,44411,13,2
1462,SSJ,Off-road,O,SSJ-O,D,74,15,Construction,D_15_Construction,Construction_O,5,5,0.5,Seed2Date,44398,44400,0,1,2,44411,13,2
1463,SSJ,Off-road,O,SSJ-O,D,74,15,Construction,D_15_Construction,Construction_O,5,5,0.5,Seed3Date,44398,44401,0,1,3,44411,13,3
1464,SSJ,Off-road,O,SSJ-O,D,74,15,Construction,D_15_Construction,Construction_O,5,5,0.5,Seed4Date,44398,44401,0,1,3,44411,13,3
1465,SSJ,Off-road,O,SSJ-O,D,74,15,Construction,D_15_Construction,Construction_O,5,5,0.5,Seed5Date,44398,44401,0,1,3,44411,13,3
1466,SSJ,Off-road,O,SSJ-O,D,74,15,Construction,D_15_Construction,Construction_O,5,5,0.5,Seed6Date,44398,,1,0,-44398,44411,13,13
1467,SSJ,Off-road,O,SSJ-O,D,74,15,Construction,D_15_Construction,Construction_O,5,5,0.5,Seed7Date,44398,,1,0,-44398,44411,13,13
1468,SSJ,Off-road,O,SSJ-O,D,74,15,Construction,D_15_Construction,Construction_O,5,5,0.5,Seed8Date,44398,,1,0,-44398,44411,13,13
1469,SSJ,Off-road,O,SSJ-O,D,74,15,Construction,D_15_Construction,Construction_O,5,5,0.5,Seed9Date,44398,,1,0,-44398,44411,13,13
1470,SSJ,Off-road,O,SSJ-O,D,74,15,Construction,D_15_Construction,Construction_O,5,5,0.5,Seed10Date,44398,,1,0,-44398,44411,13,13
1471,SSJ,Off-road,O,SSJ-O,D,74,15,Forest,D_15_Forest,Forest_O,4,6,0.6,Seed1Date,44398,44400,0,1,2,44411,13,2
1472,SSJ,Off-road,O,SSJ-O,D,74,15,Forest,D_15_Forest,Forest_O,4,6,0.6,Seed2Date,44398,44400,0,1,2,44411,13,2
1473,SSJ,Off-road,O,SSJ-O,D,74,15,Forest,D_15_Forest,Forest_O,4,6,0.6,Seed3Date,44398,44400,0,1,2,44411,13,2
1474,SSJ,Off-road,O,SSJ-O,D,74,15,Forest,D_15_Forest,Forest_O,4,6,0.6,Seed4Date,44398,44401,0,1,3,44411,13,3
1475,SSJ,Off-road,O,SSJ-O,D,74,15,Forest,D_15_Forest,Forest_O,4,6,0.6,Seed5Date,44398,44401,0,1,3,44411,13,3
1476,SSJ,Off-road,O,SSJ-O,D,74,15,Forest,D_15_Forest,Forest_O,4,6,0.6,Seed6Date,44398,44401,0,1,3,44411,13,3
1477,SSJ,Off-road,O,SSJ-O,D,74,15,Forest,D_15_Forest,Forest_O,4,6,0.6,Seed7Date,44398,,1,0,-44398,44411,13,13
1478,SSJ,Off-road,O,SSJ-O,D,74,15,Forest,D_15_Forest,Forest_O,4,6,0.6,Seed8Date,44398,,1,0,-44398,44411,13,13
1479,SSJ,Off-road,O,SSJ-O,D,74,15,Forest,D_15_Forest,Forest_O,4,6,0.6,Seed9Date,44398,,1,0,-44398,44411,13,13
1480,SSJ,Off-road,O,SSJ-O,D,74,15,Forest,D_15_Forest,Forest_O,4,6,0.6,Seed10Date,44398,,1,0,-44398,44411,13,13
1481,SSJ,Off-road,O,SSJ-O,E,75,15,Construction,E_15_Construction,Construction_O,6,4,0.4,Seed1Date,44398,44400,0,1,2,44411,13,2
1482,SSJ,Off-road,O,SSJ-O,E,75,15,Construction,E_15_Construction,Construction_O,6,4,0.4,Seed2Date,44398,44401,0,1,3,44411,13,3
1483,SSJ,Off-road,O,SSJ-O,E,75,15,Construction,E_15_Construction,Construction_O,6,4,0.4,Seed3Date,44398,44401,0,1,3,44411,13,3
1484,SSJ,Off-road,O,SSJ-O,E,75,15,Construction,E_15_Construction,Construction_O,6,4,0.4,Seed4Date,44398,44401,0,1,3,44411,13,3
1485,SSJ,Off-road,O,SSJ-O,E,75,15,Construction,E_15_Construction,Construction_O,6,4,0.4,Seed5Date,44398,,1,0,-44398,44411,13,13
1486,SSJ,Off-road,O,SSJ-O,E,75,15,Construction,E_15_Construction,Construction_O,6,4,0.4,Seed6Date,44398,,1,0,-44398,44411,13,13
1487,SSJ,Off-road,O,SSJ-O,E,75,15,Construction,E_15_Construction,Construction_O,6,4,0.4,Seed7Date,44398,,1,0,-44398,44411,13,13
1488,SSJ,Off-road,O,SSJ-O,E,75,15,Construction,E_15_Construction,Construction_O,6,4,0.4,Seed8Date,44398,,1,0,-44398,44411,13,13
1489,SSJ,Off-road,O,SSJ-O,E,75,15,Construction,E_15_Construction,Construction_O,6,4,0.4,Seed9Date,44398,,1,0,-44398,44411,13,13
1490,SSJ,Off-road,O,SSJ-O,E,75,15,Construction,E_15_Construction,Construction_O,6,4,0.4,Seed10Date,44398,,1,0,-44398,44411,13,13
1491,SSJ,Off-road,O,SSJ-O,E,75,15,Forest,E_15_Forest,Forest_O,6,4,0.4,Seed1Date,44398,44401,0,1,3,44411,13,3
1492,SSJ,Off-road,O,SSJ-O,E,75,15,Forest,E_15_Forest,Forest_O,6,4,0.4,Seed2Date,44398,44401,0,1,3,44411,13,3
1493,SSJ,Off-road,O,SSJ-O,E,75,15,Forest,E_15_Forest,Forest_O,6,4,0.4,Seed3Date,44398,44401,0,1,3,44411,13,3
1494,SSJ,Off-road,O,SSJ-O,E,75,15,Forest,E_15_Forest,Forest_O,6,4,0.4,Seed4Date,44398,44402,0,1,4,44411,13,4
1495,SSJ,Off-road,O,SSJ-O,E,75,15,Forest,E_15_Forest,Forest_O,6,4,0.4,Seed5Date,44398,,1,0,-44398,44411,13,13
1496,SSJ,Off-road,O,SSJ-O,E,75,15,Forest,E_15_Forest,Forest_O,6,4,0.4,Seed6Date,44398,,1,0,-44398,44411,13,13
1497,SSJ,Off-road,O,SSJ-O,E,75,15,Forest,E_15_Forest,Forest_O,6,4,0.4,Seed7Date,44398,,1,0,-44398,44411,13,13
1498,SSJ,Off-road,O,SSJ-O,E,75,15,Forest,E_15_Forest,Forest_O,6,4,0.4,Seed8Date,44398,,1,0,-44398,44411,13,13
1499,SSJ,Off-road,O,SSJ-O,E,75,15,Forest,E_15_Forest,Forest_O,6,4,0.4,Seed9Date,44398,,1,0,-44398,44411,13,13
1500,SSJ,Off-road,O,SSJ-O,E,75,15,Forest,E_15_Forest,Forest_O,6,4,0.4,Seed10Date,44398,,1,0,-44398,44411,13,13
1501,SSJ,Roadside,R,SSJ-R,A,76,16,Forest,A_16_Forest,Forest_R,2,8,0.8,Seed1Date,44398,44401,0,1,3,44411,13,3
1502,SSJ,Roadside,R,SSJ-R,A,76,16,Forest,A_16_Forest,Forest_R,2,8,0.8,Seed2Date,44398,44401,0,1,3,44411,13,3
1503,SSJ,Roadside,R,SSJ-R,A,76,16,Forest,A_16_Forest,Forest_R,2,8,0.8,Seed3Date,44398,44401,0,1,3,44411,13,3
1504,SSJ,Roadside,R,SSJ-R,A,76,16,Forest,A_16_Forest,Forest_R,2,8,0.8,Seed4Date,44398,44401,0,1,3,44411,13,3
1505,SSJ,Roadside,R,SSJ-R,A,76,16,Forest,A_16_Forest,Forest_R,2,8,0.8,Seed5Date,44398,44403,0,1,5,44411,13,5
1506,SSJ,Roadside,R,SSJ-R,A,76,16,Forest,A_16_Forest,Forest_R,2,8,0.8,Seed6Date,44398,44405,0,1,7,44411,13,7
1507,SSJ,Roadside,R,SSJ-R,A,76,16,Forest,A_16_Forest,Forest_R,2,8,0.8,Seed7Date,44398,44405,0,1,7,44411,13,7
1508,SSJ,Roadside,R,SSJ-R,A,76,16,Forest,A_16_Forest,Forest_R,2,8,0.8,Seed8Date,44398,44407,0,1,9,44411,13,9
1509,SSJ,Roadside,R,SSJ-R,A,76,16,Forest,A_16_Forest,Forest_R,2,8,0.8,Seed9Date,44398,,1,0,-44398,44411,13,13
1510,SSJ,Roadside,R,SSJ-R,A,76,16,Forest,A_16_Forest,Forest_R,2,8,0.8,Seed10Date,44398,,1,0,-44398,44411,13,13
1511,SSJ,Roadside,R,SSJ-R,A,76,16,Construction,A_16_Construction,Construction_R,5,5,0.5,Seed1Date,44398,44400,0,1,2,44411,13,2
1512,SSJ,Roadside,R,SSJ-R,A,76,16,Construction,A_16_Construction,Construction_R,5,5,0.5,Seed2Date,44398,44400,0,1,2,44411,13,2
1513,SSJ,Roadside,R,SSJ-R,A,76,16,Construction,A_16_Construction,Construction_R,5,5,0.5,Seed3Date,44398,44401,0,1,3,44411,13,3
1514,SSJ,Roadside,R,SSJ-R,A,76,16,Construction,A_16_Construction,Construction_R,5,5,0.5,Seed4Date,44398,44401,0,1,3,44411,13,3
1515,SSJ,Roadside,R,SSJ-R,A,76,16,Construction,A_16_Construction,Construction_R,5,5,0.5,Seed5Date,44398,44401,0,1,3,44411,13,3
1516,SSJ,Roadside,R,SSJ-R,A,76,16,Construction,A_16_Construction,Construction_R,5,5,0.5,Seed6Date,44398,,1,0,-44398,44411,13,13
1517,SSJ,Roadside,R,SSJ-R,A,76,16,Construction,A_16_Construction,Construction_R,5,5,0.5,Seed7Date,44398,,1,0,-44398,44411,13,13
1518,SSJ,Roadside,R,SSJ-R,A,76,16,Construction,A_16_Construction,Construction_R,5,5,0.5,Seed8Date,44398,,1,0,-44398,44411,13,13
1519,SSJ,Roadside,R,SSJ-R,A,76,16,Construction,A_16_Construction,Construction_R,5,5,0.5,Seed9Date,44398,,1,0,-44398,44411,13,13
1520,SSJ,Roadside,R,SSJ-R,A,76,16,Construction,A_16_Construction,Construction_R,5,5,0.5,Seed10Date,44398,,1,0,-44398,44411,13,13
1521,SSJ,Roadside,R,SSJ-R,B,77,16,Construction,B_16_Construction,Construction_R,5,5,0.5,Seed1Date,44398,44400,0,1,2,44411,13,2
1522,SSJ,Roadside,R,SSJ-R,B,77,16,Construction,B_16_Construction,Construction_R,5,5,0.5,Seed2Date,44398,44401,0,1,3,44411,13,3
1523,SSJ,Roadside,R,SSJ-R,B,77,16,Construction,B_16_Construction,Construction_R,5,5,0.5,Seed3Date,44398,44401,0,1,3,44411,13,3
1524,SSJ,Roadside,R,SSJ-R,B,77,16,Construction,B_16_Construction,Construction_R,5,5,0.5,Seed4Date,44398,44402,0,1,4,44411,13,4
1525,SSJ,Roadside,R,SSJ-R,B,77,16,Construction,B_16_Construction,Construction_R,5,5,0.5,Seed5Date,44398,44405,0,1,7,44411,13,7
1526,SSJ,Roadside,R,SSJ-R,B,77,16,Construction,B_16_Construction,Construction_R,5,5,0.5,Seed6Date,44398,,1,0,-44398,44411,13,13
1527,SSJ,Roadside,R,SSJ-R,B,77,16,Construction,B_16_Construction,Construction_R,5,5,0.5,Seed7Date,44398,,1,0,-44398,44411,13,13
1528,SSJ,Roadside,R,SSJ-R,B,77,16,Construction,B_16_Construction,Construction_R,5,5,0.5,Seed8Date,44398,,1,0,-44398,44411,13,13
1529,SSJ,Roadside,R,SSJ-R,B,77,16,Construction,B_16_Construction,Construction_R,5,5,0.5,Seed9Date,44398,,1,0,-44398,44411,13,13
1530,SSJ,Roadside,R,SSJ-R,B,77,16,Construction,B_16_Construction,Construction_R,5,5,0.5,Seed10Date,44398,,1,0,-44398,44411,13,13
1531,SSJ,Roadside,R,SSJ-R,B,77,16,Forest,B_16_Forest,Forest_R,6,4,0.4,Seed1Date,44398,44400,0,1,2,44411,13,2
1532,SSJ,Roadside,R,SSJ-R,B,77,16,Forest,B_16_Forest,Forest_R,6,4,0.4,Seed2Date,44398,44401,0,1,3,44411,13,3
1533,SSJ,Roadside,R,SSJ-R,B,77,16,Forest,B_16_Forest,Forest_R,6,4,0.4,Seed3Date,44398,44402,0,1,4,44411,13,4
1534,SSJ,Roadside,R,SSJ-R,B,77,16,Forest,B_16_Forest,Forest_R,6,4,0.4,Seed4Date,44398,44402,0,1,4,44411,13,4
1535,SSJ,Roadside,R,SSJ-R,B,77,16,Forest,B_16_Forest,Forest_R,6,4,0.4,Seed5Date,44398,,1,0,-44398,44411,13,13
1536,SSJ,Roadside,R,SSJ-R,B,77,16,Forest,B_16_Forest,Forest_R,6,4,0.4,Seed6Date,44398,,1,0,-44398,44411,13,13
1537,SSJ,Roadside,R,SSJ-R,B,77,16,Forest,B_16_Forest,Forest_R,6,4,0.4,Seed7Date,44398,,1,0,-44398,44411,13,13
1538,SSJ,Roadside,R,SSJ-R,B,77,16,Forest,B_16_Forest,Forest_R,6,4,0.4,Seed8Date,44398,,1,0,-44398,44411,13,13
1539,SSJ,Roadside,R,SSJ-R,B,77,16,Forest,B_16_Forest,Forest_R,6,4,0.4,Seed9Date,44398,,1,0,-44398,44411,13,13
1540,SSJ,Roadside,R,SSJ-R,B,77,16,Forest,B_16_Forest,Forest_R,6,4,0.4,Seed10Date,44398,,1,0,-44398,44411,13,13
1541,SSJ,Roadside,R,SSJ-R,C,78,16,Construction,C_16_Construction,Construction_R,5,5,0.5,Seed1Date,44398,44400,0,1,2,44411,13,2
1542,SSJ,Roadside,R,SSJ-R,C,78,16,Construction,C_16_Construction,Construction_R,5,5,0.5,Seed2Date,44398,44401,0,1,3,44411,13,3
1543,SSJ,Roadside,R,SSJ-R,C,78,16,Construction,C_16_Construction,Construction_R,5,5,0.5,Seed3Date,44398,44401,0,1,3,44411,13,3
1544,SSJ,Roadside,R,SSJ-R,C,78,16,Construction,C_16_Construction,Construction_R,5,5,0.5,Seed4Date,44398,44401,0,1,3,44411,13,3
1545,SSJ,Roadside,R,SSJ-R,C,78,16,Construction,C_16_Construction,Construction_R,5,5,0.5,Seed5Date,44398,44401,0,1,3,44411,13,3
1546,SSJ,Roadside,R,SSJ-R,C,78,16,Construction,C_16_Construction,Construction_R,5,5,0.5,Seed6Date,44398,,1,0,-44398,44411,13,13
1547,SSJ,Roadside,R,SSJ-R,C,78,16,Construction,C_16_Construction,Construction_R,5,5,0.5,Seed7Date,44398,,1,0,-44398,44411,13,13
1548,SSJ,Roadside,R,SSJ-R,C,78,16,Construction,C_16_Construction,Construction_R,5,5,0.5,Seed8Date,44398,,1,0,-44398,44411,13,13
1549,SSJ,Roadside,R,SSJ-R,C,78,16,Construction,C_16_Construction,Construction_R,5,5,0.5,Seed9Date,44398,,1,0,-44398,44411,13,13
1550,SSJ,Roadside,R,SSJ-R,C,78,16,Construction,C_16_Construction,Construction_R,5,5,0.5,Seed10Date,44398,,1,0,-44398,44411,13,13
1551,SSJ,Roadside,R,SSJ-R,C,78,16,Forest,C_16_Forest,Forest_R,2,8,0.8,Seed1Date,44398,44400,0,1,2,44411,13,2
1552,SSJ,Roadside,R,SSJ-R,C,78,16,Forest,C_16_Forest,Forest_R,2,8,0.8,Seed2Date,44398,44400,0,1,2,44411,13,2
1553,SSJ,Roadside,R,SSJ-R,C,78,16,Forest,C_16_Forest,Forest_R,2,8,0.8,Seed3Date,44398,44400,0,1,2,44411,13,2
1554,SSJ,Roadside,R,SSJ-R,C,78,16,Forest,C_16_Forest,Forest_R,2,8,0.8,Seed4Date,44398,44400,0,1,2,44411,13,2
1555,SSJ,Roadside,R,SSJ-R,C,78,16,Forest,C_16_Forest,Forest_R,2,8,0.8,Seed5Date,44398,44401,0,1,3,44411,13,3
1556,SSJ,Roadside,R,SSJ-R,C,78,16,Forest,C_16_Forest,Forest_R,2,8,0.8,Seed6Date,44398,44401,0,1,3,44411,13,3
1557,SSJ,Roadside,R,SSJ-R,C,78,16,Forest,C_16_Forest,Forest_R,2,8,0.8,Seed7Date,44398,44401,0,1,3,44411,13,3
1558,SSJ,Roadside,R,SSJ-R,C,78,16,Forest,C_16_Forest,Forest_R,2,8,0.8,Seed8Date,44398,44401,0,1,3,44411,13,3
1559,SSJ,Roadside,R,SSJ-R,C,78,16,Forest,C_16_Forest,Forest_R,2,8,0.8,Seed9Date,44398,,1,0,-44398,44411,13,13
1560,SSJ,Roadside,R,SSJ-R,C,78,16,Forest,C_16_Forest,Forest_R,2,8,0.8,Seed10Date,44398,,1,0,-44398,44411,13,13
1561,SSJ,Roadside,R,SSJ-R,D,79,16,Forest,D_16_Forest,Forest_R,3,7,0.7,Seed1Date,44398,44400,0,1,2,44411,13,2
1562,SSJ,Roadside,R,SSJ-R,D,79,16,Forest,D_16_Forest,Forest_R,3,7,0.7,Seed2Date,44398,44400,0,1,2,44411,13,2
1563,SSJ,Roadside,R,SSJ-R,D,79,16,Forest,D_16_Forest,Forest_R,3,7,0.7,Seed3Date,44398,44400,0,1,2,44411,13,2
1564,SSJ,Roadside,R,SSJ-R,D,79,16,Forest,D_16_Forest,Forest_R,3,7,0.7,Seed4Date,44398,44401,0,1,3,44411,13,3
1565,SSJ,Roadside,R,SSJ-R,D,79,16,Forest,D_16_Forest,Forest_R,3,7,0.7,Seed5Date,44398,44401,0,1,3,44411,13,3
1566,SSJ,Roadside,R,SSJ-R,D,79,16,Forest,D_16_Forest,Forest_R,3,7,0.7,Seed6Date,44398,44401,0,1,3,44411,13,3
1567,SSJ,Roadside,R,SSJ-R,D,79,16,Forest,D_16_Forest,Forest_R,3,7,0.7,Seed7Date,44398,44403,0,1,5,44411,13,5
1568,SSJ,Roadside,R,SSJ-R,D,79,16,Forest,D_16_Forest,Forest_R,3,7,0.7,Seed8Date,44398,,1,0,-44398,44411,13,13
1569,SSJ,Roadside,R,SSJ-R,D,79,16,Forest,D_16_Forest,Forest_R,3,7,0.7,Seed9Date,44398,,1,0,-44398,44411,13,13
1570,SSJ,Roadside,R,SSJ-R,D,79,16,Forest,D_16_Forest,Forest_R,3,7,0.7,Seed10Date,44398,,1,0,-44398,44411,13,13
1571,SSJ,Roadside,R,SSJ-R,D,79,16,Construction,D_16_Construction,Construction_R,4,6,0.6,Seed1Date,44398,44400,0,1,2,44411,13,2
1572,SSJ,Roadside,R,SSJ-R,D,79,16,Construction,D_16_Construction,Construction_R,4,6,0.6,Seed2Date,44398,44400,0,1,2,44411,13,2
1573,SSJ,Roadside,R,SSJ-R,D,79,16,Construction,D_16_Construction,Construction_R,4,6,0.6,Seed3Date,44398,44401,0,1,3,44411,13,3
1574,SSJ,Roadside,R,SSJ-R,D,79,16,Construction,D_16_Construction,Construction_R,4,6,0.6,Seed4Date,44398,44401,0,1,3,44411,13,3
