"","Block","Species","Pattern","Elevation","Division","Distichlis","Extriplex","Frankenia","Jaumea","Sperg.MACROTHECA"
"2512",3,"D","C",2.056,3,1,0,0,0,0
"2513",3,"D","C",2.052,3,0,0,0,0,0
"2514",3,"D","C",2.047,3,0,0,0,0,0
"2515",3,"D","C",2.043,3,0,0,0,0,0
"2516",3,"D","C",2.039,3,0,0,0,0,0
"2517",3,"D","C",2.035,3,0,0,0,0,0
"2518",3,"D","C",2.031,2,0,0,0,0,0
"2519",3,"D","C",2.026,2,0,0,0,0,0
"2520",3,"D","C",2.022,2,0,0,0,0,0
"2521",3,"D","C",2.018,2,0,0,0,0,0
"2522",3,"D","C",2.014,2,0,0,0,0,0
"2523",3,"D","C",2.009,2,1,0,0,0,0
"2524",3,"D","C",2.005,2,0,0,0,0,0
"2525",3,"D","C",2.001,2,0,0,0,0,0
"2526",3,"D","C",1.997,2,0,0,0,0,0
"2527",3,"D","C",1.992,2,0,0,0,0,0
"2528",3,"D","C",1.988,1,0,0,0,0,0
"2529",3,"D","C",1.984,1,0,0,0,0,0
"2530",3,"D","C",1.98,1,0,0,0,0,0
"2531",3,"D","C",1.975,1,0,0,0,0,0
"2532",3,"D","C",1.971,1,0,0,0,0,0
"2533",3,"D","C",1.967,1,1,0,0,0,0
"2534",3,"D","C",1.963,1,0,0,0,0,0
"2535",3,"D","C",1.958,1,0,0,0,0,0
"2536",3,"D","C",1.954,1,0,0,0,0,0
"2537",3,"D","C",1.95,1,0,0,0,0,0
"2538",3,"F","C",2.196,6,0,0,0,0,0
"2539",3,"F","C",2.192,6,0,0,0,0,0
"2540",3,"F","C",2.187,6,0,0,0,0,0
"2541",3,"F","C",2.183,6,0,0,0,0,0
"2542",3,"F","C",2.179,6,0,0,1,0,0
"2543",3,"F","C",2.175,6,0,0,1,0,0
"2544",3,"F","C",2.17,6,0,0,1,0,0
"2545",3,"F","C",2.166,6,0,0,1,0,0
"2546",3,"F","C",2.162,6,0,0,1,0,0
"2547",3,"F","C",2.158,5,0,0,1,0,0
"2548",3,"F","C",2.153,5,0,0,0,0,0
"2549",3,"F","C",2.149,5,0,0,0,0,0
"2550",3,"F","C",2.145,5,0,0,0,0,0
"2551",3,"F","C",2.141,5,0,0,1,0,0
"2552",3,"F","C",2.136,5,0,0,1,0,0
"2553",3,"F","C",2.132,5,0,0,1,0,0
"2554",3,"F","C",2.128,5,0,0,1,0,0
"2555",3,"F","C",2.124,5,0,0,1,0,0
"2556",3,"F","C",2.119,5,0,0,1,0,0
"2557",3,"F","C",2.115,4,0,0,0,0,0
"2558",3,"F","C",2.111,4,0,0,0,0,0
"2559",3,"F","C",2.107,4,0,0,0,0,0
"2560",3,"F","C",2.103,4,0,0,0,0,0
"2561",3,"F","C",2.098,4,0,0,1,0,0
"2562",3,"F","C",2.094,4,0,0,1,0,0
"2563",3,"F","C",2.09,4,0,0,1,0,0
"2564",3,"F","C",2.086,4,0,0,1,0,0
"2565",3,"F","C",2.081,4,0,0,0,0,0
"2566",3,"F","C",2.077,4,0,0,0,0,0
"2567",3,"F","C",2.073,3,0,0,0,0,0
"2568",3,"F","C",2.069,3,0,0,0,0,0
"2569",3,"F","C",2.064,3,0,0,0,0,0
"2570",3,"F","C",2.06,3,0,0,1,0,0
"2571",3,"F","C",2.056,3,0,0,1,0,0
"2572",3,"F","C",2.052,3,0,0,1,0,0
"2573",3,"F","C",2.047,3,0,0,1,0,0
"2574",3,"F","C",2.043,3,0,0,1,0,0
"2575",3,"F","C",2.039,3,0,0,1,0,0
"2576",3,"F","C",2.035,3,0,0,1,0,0
"2577",3,"F","C",2.031,2,0,0,1,0,0
"2578",3,"F","C",2.026,2,0,0,1,0,0
"2579",3,"F","C",2.022,2,0,0,0,0,0
"2580",3,"F","C",2.018,2,0,0,1,0,0
"2581",3,"F","C",2.014,2,0,0,1,0,0
"2582",3,"F","C",2.009,2,0,0,1,0,0
"2583",3,"F","C",2.005,2,0,0,1,0,0
"2584",3,"F","C",2.001,2,0,0,1,0,0
"2585",3,"F","C",1.997,2,0,0,1,0,0
"2586",3,"F","C",1.992,2,0,0,0,0,0
"2587",3,"F","C",1.988,1,0,0,0,0,0
"2588",3,"F","C",1.984,1,0,0,0,0,0
"2589",3,"F","C",1.98,1,0,0,0,0,0
"2590",3,"F","C",1.975,1,0,0,1,0,0
"2591",3,"F","C",1.971,1,0,0,1,0,0
"2592",3,"F","C",1.967,1,0,0,1,0,0
"2593",3,"F","C",1.963,1,0,0,1,0,0
"2594",3,"F","C",1.958,1,0,0,1,0,0
"2595",3,"F","C",1.954,1,0,0,0,0,0
"2596",3,"F","C",1.95,1,0,0,0,0,0
"2597",3,"J","C",2.196,6,0,0,0,0,0
"2598",3,"J","C",2.192,6,0,0,0,0,0
"2599",3,"J","C",2.187,6,0,0,0,0,0
"2600",3,"J","C",2.183,6,0,0,0,0,0
"2601",3,"J","C",2.179,6,0,0,0,1,0
"2602",3,"J","C",2.175,6,0,0,0,1,0
"2603",3,"J","C",2.17,6,0,0,0,1,0
"2604",3,"J","C",2.166,6,0,0,0,1,0
"2605",3,"J","C",2.162,6,0,0,0,1,0
"2606",3,"J","C",2.158,5,0,0,0,1,0
"2607",3,"J","C",2.153,5,0,0,0,0,0
"2608",3,"J","C",2.149,5,0,0,0,0,0
"2609",3,"J","C",2.145,5,0,0,0,0,0
"2610",3,"J","C",2.141,5,0,0,0,0,0
"2611",3,"J","C",2.136,5,0,0,0,0,0
"2612",3,"J","C",2.132,5,0,0,0,0,1
"2613",3,"J","C",2.128,5,0,0,0,0,0
"2614",3,"J","C",2.124,5,0,0,0,0,0
"2615",3,"J","C",2.119,5,0,0,0,0,0
"2616",3,"J","C",2.115,4,0,0,0,0,0
"2617",3,"J","C",2.111,4,0,0,0,0,0
"2618",3,"J","C",2.107,4,0,0,0,0,0
"2619",3,"J","C",2.103,4,0,0,0,0,0
"2620",3,"J","C",2.098,4,0,0,0,0,0
"2621",3,"J","C",2.094,4,0,0,0,0,0
"2622",3,"J","C",2.09,4,0,0,0,0,0
"2623",3,"J","C",2.086,4,0,0,0,0,0
"2624",3,"J","C",2.081,4,0,0,0,1,0
"2625",3,"J","C",2.077,4,0,0,0,0,0
"2626",3,"J","C",2.073,3,0,0,0,0,0
"2627",3,"J","C",2.069,3,0,0,0,0,0
"2628",3,"J","C",2.064,3,0,0,0,0,0
"2629",3,"J","C",2.06,3,0,0,0,0,0
"2630",3,"J","C",2.056,3,0,0,0,0,0
"2631",3,"J","C",2.052,3,0,0,0,0,0
"2632",3,"J","C",2.047,3,0,0,0,0,0
"2633",3,"J","C",2.043,3,0,0,0,0,0
"2634",3,"J","C",2.039,3,0,0,0,0,0
"2635",3,"J","C",2.035,3,0,0,0,0,0
"2636",3,"J","C",2.031,2,0,0,0,0,0
"2637",3,"J","C",2.026,2,0,0,0,0,0
"2638",3,"J","C",2.022,2,0,0,0,0,0
"2639",3,"J","C",2.018,2,0,0,0,0,0
"2640",3,"J","C",2.014,2,0,0,0,0,0
"2641",3,"J","C",2.009,2,0,0,0,0,0
"2642",3,"J","C",2.005,2,0,0,0,0,0
"2643",3,"J","C",2.001,2,0,0,0,0,0
"2644",3,"J","C",1.997,2,0,0,0,0,0
"2645",3,"J","C",1.992,2,0,0,0,0,0
"2646",3,"J","C",1.988,1,0,0,0,0,0
"2647",3,"J","C",1.984,1,0,0,0,0,0
"2648",3,"J","C",1.98,1,0,0,0,0,0
"2649",3,"J","C",1.975,1,0,0,0,0,0
"2650",3,"J","C",1.971,1,0,0,0,0,0
"2651",3,"J","C",1.967,1,0,0,0,0,0
"2652",3,"J","C",1.963,1,0,0,0,0,0
"2653",3,"J","C",1.958,1,0,0,0,0,0
"2654",3,"J","C",1.954,1,0,0,0,0,0
"2655",3,"J","C",1.95,1,0,0,0,0,0
"2656",4,"D","C",2.196,6,0,0,0,0,0
"2657",4,"D","C",2.192,6,0,0,0,0,0
"2658",4,"D","C",2.187,6,0,0,0,0,0
"2659",4,"D","C",2.183,6,0,0,0,0,0
"2660",4,"D","C",2.179,6,1,0,0,0,0
"2661",4,"D","C",2.175,6,1,0,0,0,0
"2662",4,"D","C",2.17,6,1,0,0,0,0
"2663",4,"D","C",2.166,6,0,0,0,0,0
"2664",4,"D","C",2.162,6,0,0,0,0,0
"2665",4,"D","C",2.158,5,0,0,0,0,0
"2666",4,"D","C",2.153,5,0,0,0,0,0
"2667",4,"D","C",2.149,5,1,0,0,0,0
"2668",4,"D","C",2.145,5,0,0,0,0,0
"2669",4,"D","C",2.141,5,0,0,0,0,0
"2670",4,"D","C",2.136,5,1,0,0,0,0
"2671",4,"D","C",2.132,5,0,0,0,0,0
"2672",4,"D","C",2.128,5,0,0,0,0,0
"2673",4,"D","C",2.124,5,0,0,0,0,0
"2674",4,"D","C",2.119,5,0,0,0,0,0
"2675",4,"D","C",2.115,4,0,0,0,0,0
"2676",4,"D","C",2.111,4,1,0,0,0,0
"2677",4,"D","C",2.107,4,0,0,0,0,0
"2678",4,"D","C",2.103,4,0,0,0,0,0
"2679",4,"D","C",2.098,4,0,0,0,0,0
"2680",4,"D","C",2.094,4,1,0,0,0,0
"2681",4,"D","C",2.09,4,0,0,0,0,0
"2682",4,"D","C",2.086,4,0,0,0,0,0
"2683",4,"D","C",2.081,4,0,0,0,0,0
"2684",4,"D","C",2.077,4,0,0,0,0,0
"2685",4,"D","C",2.073,3,0,0,0,0,0
"2686",4,"D","C",2.069,3,0,0,0,0,0
"2687",4,"D","C",2.064,3,0,0,0,0,0
"2688",4,"D","C",2.06,3,1,0,0,0,0
"2689",4,"D","C",2.056,3,0,0,0,0,0
"2690",4,"D","C",2.052,3,0,0,0,0,0
"2691",4,"D","C",2.047,3,1,0,0,0,0
"2692",4,"D","C",2.043,3,1,0,0,0,0
"2693",4,"D","C",2.039,3,0,0,0,0,0
"2694",4,"D","C",2.035,3,0,0,0,0,0
"2695",4,"D","C",2.031,2,0,0,0,0,0
"2696",4,"D","C",2.026,2,0,0,0,0,0
"2697",4,"D","C",2.022,2,0,0,0,0,0
"2698",4,"D","C",2.018,2,0,0,0,0,0
"2699",4,"D","C",2.014,2,0,0,0,0,0
"2700",4,"D","C",2.009,2,0,0,0,0,0
"2701",4,"D","C",2.005,2,0,0,0,0,0
"2702",4,"D","C",2.001,2,0,0,0,0,0
"2703",4,"D","C",1.997,2,0,0,0,0,0
"2704",4,"D","C",1.992,2,0,0,0,0,0
"2705",4,"D","C",1.988,1,0,0,0,0,0
"2706",4,"D","C",1.984,1,0,0,0,0,0
"2707",4,"D","C",1.98,1,0,0,0,0,0
"2708",4,"D","C",1.975,1,0,0,0,0,0
"2709",4,"D","C",1.971,1,0,0,0,0,0
"2710",4,"D","C",1.967,1,0,0,0,0,0
"2711",4,"D","C",1.963,1,1,0,0,0,0
"2712",4,"D","C",1.958,1,0,0,0,0,0
"2713",4,"D","C",1.954,1,1,0,0,0,0
"2714",4,"D","C",1.95,1,0,0,0,0,0
"2715",4,"E","C",2.196,6,0,0,0,0,0
"2716",4,"E","C",2.192,6,0,0,0,0,0
"2717",4,"E","C",2.187,6,0,0,0,0,0
"2718",4,"E","C",2.183,6,0,0,0,0,0
"2719",4,"E","C",2.179,6,0,0,0,0,0
"2720",4,"E","C",2.175,6,0,0,0,0,0
"2721",4,"E","C",2.17,6,0,1,0,0,0
"2722",4,"E","C",2.166,6,0,0,0,0,0
"2723",4,"E","C",2.162,6,0,0,0,0,0
"2724",4,"E","C",2.158,5,0,0,0,0,0
"2725",4,"E","C",2.153,5,0,0,0,0,0
"2726",4,"E","C",2.149,5,0,0,0,0,0
"2727",4,"E","C",2.145,5,0,0,0,0,0
"2728",4,"E","C",2.141,5,0,0,0,0,0
"2729",4,"E","C",2.136,5,0,0,0,0,0
"2730",4,"E","C",2.132,5,0,0,0,0,0
"2731",4,"E","C",2.128,5,0,0,0,0,0
"2732",4,"E","C",2.124,5,0,0,0,0,0
"2733",4,"E","C",2.119,5,0,0,0,0,0
"2734",4,"E","C",2.115,4,0,0,0,0,0
"2735",4,"E","C",2.111,4,0,0,0,0,0
"2736",4,"E","C",2.107,4,0,0,0,0,0
"2737",4,"E","C",2.103,4,0,0,0,0,0
"2738",4,"E","C",2.098,4,0,0,0,0,0
"2739",4,"E","C",2.094,4,0,0,0,0,0
"2740",4,"E","C",2.09,4,0,0,0,0,0
"2741",4,"E","C",2.086,4,0,0,0,0,0
"2742",4,"E","C",2.081,4,0,0,0,0,0
"2743",4,"E","C",2.077,4,0,0,0,0,0
"2744",4,"E","C",2.073,3,0,0,0,0,0
"2745",4,"E","C",2.069,3,0,0,0,0,0
"2746",4,"E","C",2.064,3,0,0,0,0,0
"2747",4,"E","C",2.06,3,0,0,0,0,0
"2748",4,"E","C",2.056,3,0,0,0,0,0
"2749",4,"E","C",2.052,3,0,0,0,0,0
"2750",4,"E","C",2.047,3,0,0,0,0,0
"2751",4,"E","C",2.043,3,0,0,0,0,0
"2752",4,"E","C",2.039,3,0,0,0,0,0
"2753",4,"E","C",2.035,3,0,0,0,0,0
"2754",4,"E","C",2.031,2,0,0,0,0,0
"2755",4,"E","C",2.026,2,0,0,0,0,0
"2756",4,"E","C",2.022,2,0,0,0,0,0
"2757",4,"E","C",2.018,2,0,0,0,0,0
"2758",4,"E","C",2.014,2,0,0,0,0,0
"2759",4,"E","C",2.009,2,0,0,0,0,0
"2760",4,"E","C",2.005,2,0,0,0,0,0
"2761",4,"E","C",2.001,2,0,0,0,0,0
"2762",4,"E","C",1.997,2,0,0,0,0,0
"2763",4,"E","C",1.992,2,0,0,0,0,0
"2764",4,"E","C",1.988,1,0,0,0,0,0
"2765",4,"E","C",1.984,1,0,0,0,0,0
"2766",4,"E","C",1.98,1,0,0,0,0,0
"2767",4,"E","C",1.975,1,0,0,0,0,0
"2768",4,"E","C",1.971,1,0,0,0,0,0
"2769",4,"E","C",1.967,1,0,0,0,0,0
"2770",4,"E","C",1.963,1,0,0,0,0,0
"2771",4,"E","C",1.958,1,0,0,0,0,0
"2772",4,"E","C",1.954,1,0,0,0,0,0
"2773",4,"E","C",1.95,1,0,0,0,0,0
"2774",4,"J","C",2.196,6,0,0,0,0,0
"2775",4,"J","C",2.192,6,0,0,0,0,0
"2776",4,"J","C",2.187,6,0,0,0,0,0
"2777",4,"J","C",2.183,6,0,0,0,1,0
"2778",4,"J","C",2.179,6,0,0,0,0,0
"2779",4,"J","C",2.175,6,0,0,0,1,0
"2780",4,"J","C",2.17,6,0,0,0,1,0
"2781",4,"J","C",2.166,6,0,0,0,0,0
"2782",4,"J","C",2.162,6,0,0,0,0,0
"2783",4,"J","C",2.158,5,0,0,0,0,0
"2784",4,"J","C",2.153,5,0,0,0,0,0
"2785",4,"J","C",2.149,5,0,0,0,0,0
"2786",4,"J","C",2.145,5,0,0,0,0,0
"2787",4,"J","C",2.141,5,0,0,0,0,0
"2788",4,"J","C",2.136,5,0,0,0,1,0
"2789",4,"J","C",2.132,5,0,0,0,1,0
"2790",4,"J","C",2.128,5,0,0,0,0,0
"2791",4,"J","C",2.124,5,0,0,0,1,0
"2792",4,"J","C",2.119,5,0,0,0,0,0
"2793",4,"J","C",2.115,4,0,0,0,1,0
"2794",4,"J","C",2.111,4,0,0,0,0,0
"2795",4,"J","C",2.107,4,0,0,0,0,0
"2796",4,"J","C",2.103,4,0,0,0,0,0
"2797",4,"J","C",2.098,4,0,0,0,0,0
"2798",4,"J","C",2.094,4,0,0,0,0,0
"2799",4,"J","C",2.09,4,0,0,0,0,0
"2800",4,"J","C",2.086,4,0,0,0,0,0
"2801",4,"J","C",2.081,4,0,0,0,0,0
"2802",4,"J","C",2.077,4,0,0,0,0,0
"2803",4,"J","C",2.073,3,0,0,0,0,0
"2804",4,"J","C",2.069,3,0,0,0,0,0
"2805",4,"J","C",2.064,3,0,0,0,0,0
"2806",4,"J","C",2.06,3,0,0,0,0,0
"2807",4,"J","C",2.056,3,0,0,0,0,0
"2808",4,"J","C",2.052,3,0,0,0,0,0
"2809",4,"J","C",2.047,3,0,0,0,0,0
"2810",4,"J","C",2.043,3,0,0,0,0,0
"2811",4,"J","C",2.039,3,0,0,0,1,0
"2812",4,"J","C",2.035,3,0,0,0,0,0
"2813",4,"J","C",2.031,2,0,0,0,0,0
"2814",4,"J","C",2.026,2,0,0,0,0,0
"2815",4,"J","C",2.022,2,0,0,0,0,0
"2816",4,"J","C",2.018,2,0,0,0,0,0
"2817",4,"J","C",2.014,2,0,0,0,0,0
"2818",4,"J","C",2.009,2,0,0,0,0,0
"2819",4,"J","C",2.005,2,0,0,0,0,0
"2820",4,"J","C",2.001,2,0,0,0,0,0
"2821",4,"J","C",1.997,2,0,0,0,0,0
"2822",4,"J","C",1.992,2,0,0,0,0,0
"2823",4,"J","C",1.988,1,0,0,0,0,0
"2824",4,"J","C",1.984,1,0,0,0,0,0
"2825",4,"J","C",1.98,1,0,0,0,0,0
"2826",4,"J","C",1.975,1,0,0,0,0,0
"2827",4,"J","C",1.971,1,0,0,0,0,0
"2828",4,"J","C",1.967,1,0,0,0,0,0
"2829",4,"J","C",1.963,1,0,0,0,0,0
"2830",4,"J","C",1.958,1,0,0,0,0,0
"2831",4,"J","C",1.954,1,0,0,0,0,0
"2832",4,"J","C",1.95,1,0,0,0,0,0
"2833",4,"S","C",2.196,6,0,0,0,0,0
"2834",4,"S","C",2.192,6,0,0,0,0,0
"2835",4,"S","C",2.187,6,0,0,0,0,0
"2836",4,"S","C",2.183,6,0,0,0,0,0
"2837",4,"S","C",2.179,6,0,0,0,0,0
"2838",4,"S","C",2.175,6,0,0,0,0,0
"2839",4,"S","C",2.17,6,0,0,0,0,0
"2840",4,"S","C",2.166,6,0,0,0,0,0
"2841",4,"S","C",2.162,6,0,0,0,0,0
"2842",4,"S","C",2.158,5,0,0,0,0,0
"2843",4,"S","C",2.153,5,0,0,0,0,0
"2844",4,"S","C",2.149,5,0,0,0,0,0
"2845",4,"S","C",2.145,5,0,0,0,0,1
"2846",4,"S","C",2.141,5,0,0,0,0,0
"2847",4,"S","C",2.136,5,0,0,0,0,0
"2848",4,"S","C",2.132,5,0,0,0,0,0
"2849",4,"S","C",2.128,5,0,0,0,0,0
"2850",4,"S","C",2.124,5,0,0,0,0,0
"2851",4,"S","C",2.119,5,0,0,0,0,0
"2852",4,"S","C",2.115,4,0,0,0,0,0
"2853",4,"S","C",2.111,4,0,0,0,0,0
"2854",4,"S","C",2.107,4,0,0,0,0,0
"2855",4,"S","C",2.103,4,0,0,0,0,0
"2856",4,"S","C",2.098,4,0,0,0,0,0
"2857",4,"S","C",2.094,4,0,0,0,0,0
"2858",4,"S","C",2.09,4,0,0,0,0,0
"2859",4,"S","C",2.086,4,0,0,0,0,0
"2860",4,"S","C",2.081,4,0,0,0,0,0
"2861",4,"S","C",2.077,4,0,0,0,0,0
"2862",4,"S","C",2.073,3,0,0,0,0,0
"2863",4,"S","C",2.069,3,0,0,0,0,0
"2864",4,"S","C",2.064,3,0,0,0,0,0
"2865",4,"S","C",2.06,3,0,0,0,0,0
"2866",4,"S","C",2.056,3,0,0,0,0,0
"2867",4,"S","C",2.052,3,0,0,0,0,0
"2868",4,"S","C",2.047,3,0,0,0,0,0
"2869",4,"S","C",2.043,3,0,0,0,0,0
"2870",4,"S","C",2.039,3,0,0,0,0,0
"2871",4,"S","C",2.035,3,0,0,0,0,0
"2872",4,"S","C",2.031,2,0,0,0,0,0
"2873",4,"S","C",2.026,2,0,0,0,0,0
"2874",4,"S","C",2.022,2,0,0,0,0,0
"2875",4,"S","C",2.018,2,0,0,0,0,0
"2876",4,"S","C",2.014,2,0,0,0,0,0
"2877",4,"S","C",2.009,2,0,0,0,0,0
"2878",4,"S","C",2.005,2,0,0,0,0,0
"2879",4,"S","C",2.001,2,0,0,0,0,0
"2880",4,"S","C",1.997,2,0,0,0,0,0
"2881",4,"S","C",1.992,2,0,0,0,0,0
"2882",4,"S","C",1.988,1,0,0,0,0,0
"2883",4,"S","C",1.984,1,0,0,0,0,0
"2884",4,"S","C",1.98,1,0,0,0,0,0
"2885",4,"S","C",1.975,1,0,0,0,0,0
"2886",4,"S","C",1.971,1,0,0,0,0,0
"2887",4,"S","C",1.967,1,0,0,0,0,0
"2888",4,"S","C",1.963,1,0,0,0,0,0
"2889",4,"S","C",1.958,1,0,0,0,0,0
"2890",4,"S","C",1.954,1,0,0,0,0,0
"2891",4,"S","C",1.95,1,0,0,0,0,0
"2892",4,"F","C",2.196,6,0,0,0,0,0
"2893",4,"F","C",2.192,6,0,0,0,0,0
"2894",4,"F","C",2.187,6,0,0,0,0,0
"2895",4,"F","C",2.183,6,0,0,0,0,0
"2896",4,"F","C",2.179,6,0,0,1,0,0
"2897",4,"F","C",2.175,6,0,0,1,0,0
"2898",4,"F","C",2.17,6,0,0,1,0,0
"2899",4,"F","C",2.166,6,0,0,1,0,0
"2900",4,"F","C",2.162,6,0,0,0,0,0
"2901",4,"F","C",2.158,5,0,0,0,0,0
"2902",4,"F","C",2.153,5,0,0,0,0,0
"2903",4,"F","C",2.149,5,0,0,0,0,0
"2904",4,"F","C",2.145,5,0,0,0,0,0
"2905",4,"F","C",2.141,5,0,0,0,0,0
"2906",4,"F","C",2.136,5,0,0,1,0,0
"2907",4,"F","C",2.132,5,0,0,1,0,0
"2908",4,"F","C",2.128,5,0,0,1,0,0
"2909",4,"F","C",2.124,5,0,0,1,0,0
"2910",4,"F","C",2.119,5,0,0,0,0,0
"2911",4,"F","C",2.115,4,0,0,0,0,0
"2912",4,"F","C",2.111,4,0,0,0,0,0
"2913",4,"F","C",2.107,4,0,0,0,0,0
"2914",4,"F","C",2.103,4,0,0,0,0,0
"2915",4,"F","C",2.098,4,0,0,0,0,0
"2916",4,"F","C",2.094,4,0,0,1,0,0
"2917",4,"F","C",2.09,4,0,0,1,0,0
"2918",4,"F","C",2.086,4,0,0,1,0,0
"2919",4,"F","C",2.081,4,0,0,1,0,0
"2920",4,"F","C",2.077,4,0,0,1,0,0
"2921",4,"F","C",2.073,3,0,0,1,0,0
"2922",4,"F","C",2.069,3,0,0,0,0,0
"2923",4,"F","C",2.064,3,0,0,0,0,0
"2924",4,"F","C",2.06,3,0,0,0,0,0
"2925",4,"F","C",2.056,3,0,0,0,0,0
"2926",4,"F","C",2.052,3,0,0,0,0,0
"2927",4,"F","C",2.047,3,0,0,1,0,0
"2928",4,"F","C",2.043,3,0,0,1,0,0
"2929",4,"F","C",2.039,3,0,0,1,0,0
"2930",4,"F","C",2.035,3,0,0,0,0,0
"2931",4,"F","C",2.031,2,0,0,1,0,0
"2932",4,"F","C",2.026,2,0,0,0,0,0
"2933",4,"F","C",2.022,2,0,0,0,0,0
"2934",4,"F","C",2.018,2,0,0,0,0,0
"2935",4,"F","C",2.014,2,0,0,0,0,0
"2936",4,"F","C",2.009,2,0,0,0,0,0
"2937",4,"F","C",2.005,2,0,0,1,0,0
"2938",4,"F","C",2.001,2,0,0,1,0,0
"2939",4,"F","C",1.997,2,0,0,1,0,0
"2940",4,"F","C",1.992,2,0,0,0,0,0
"2941",4,"F","C",1.988,1,0,0,0,0,0
"2942",4,"F","C",1.984,1,0,0,0,0,0
"2943",4,"F","C",1.98,1,0,0,0,0,0
"2944",4,"F","C",1.975,1,0,0,0,0,0
"2945",4,"F","C",1.971,1,0,0,0,0,0
"2946",4,"F","C",1.967,1,0,0,0,0,0
"2947",4,"F","C",1.963,1,0,0,1,0,0
"2948",4,"F","C",1.958,1,0,0,0,0,0
"2949",4,"F","C",1.954,1,0,0,0,0,0
"2950",4,"F","C",1.95,1,0,0,1,0,0
"2951",5,"D","C",2.196,6,0,0,0,0,0
"2952",5,"D","C",2.192,6,0,0,0,0,0
"2953",5,"D","C",2.187,6,0,0,0,0,0
"2954",5,"D","C",2.183,6,0,0,0,0,0
"2955",5,"D","C",2.179,6,0,0,0,0,0
"2956",5,"D","C",2.175,6,0,0,0,0,0
"2957",5,"D","C",2.17,6,0,0,0,0,0
"2958",5,"D","C",2.166,6,0,0,0,0,0
"2959",5,"D","C",2.162,6,0,0,0,0,0
"2960",5,"D","C",2.158,5,0,0,0,0,0
"2961",5,"D","C",2.153,5,0,0,0,0,0
"2962",5,"D","C",2.149,5,0,0,0,0,0
"2963",5,"D","C",2.145,5,0,0,0,0,0
"2964",5,"D","C",2.141,5,1,0,0,0,0
"2965",5,"D","C",2.136,5,0,0,0,0,0
"2966",5,"D","C",2.132,5,1,0,0,0,0
"2967",5,"D","C",2.128,5,0,0,0,0,0
"2968",5,"D","C",2.124,5,0,0,0,0,0
"2969",5,"D","C",2.119,5,0,0,0,0,0
"2970",5,"D","C",2.115,4,0,0,0,0,0
"2971",5,"D","C",2.111,4,0,0,0,0,0
"2972",5,"D","C",2.107,4,0,0,0,0,0
"2973",5,"D","C",2.103,4,0,0,0,0,0
"2974",5,"D","C",2.098,4,0,0,0,0,0
"2975",5,"D","C",2.094,4,0,0,0,0,0
"2976",5,"D","C",2.09,4,0,0,0,0,0
"2977",5,"D","C",2.086,4,0,0,0,0,0
"2978",5,"D","C",2.081,4,0,0,0,0,0
"2979",5,"D","C",2.077,4,0,0,0,0,0
"2980",5,"D","C",2.073,3,0,0,0,0,0
"2981",5,"D","C",2.069,3,1,0,0,0,0
"2982",5,"D","C",2.064,3,0,0,0,0,0
"2983",5,"D","C",2.06,3,1,0,0,0,0
"2984",5,"D","C",2.056,3,0,0,0,0,0
"2985",5,"D","C",2.052,3,1,0,0,0,0
"2986",5,"D","C",2.047,3,0,0,0,0,0
"2987",5,"D","C",2.043,3,0,0,0,0,0
"2988",5,"D","C",2.039,3,0,0,0,0,0
"2989",5,"D","C",2.035,3,0,0,0,0,0
"2990",5,"D","C",2.031,2,0,0,0,0,0
"2991",5,"D","C",2.026,2,0,0,0,0,0
"2992",5,"D","C",2.022,2,0,0,0,0,0
"2993",5,"D","C",2.018,2,1,0,0,0,0
"2994",5,"D","C",2.014,2,0,0,1,0,0
"2995",5,"D","C",2.009,2,0,0,1,0,0
"2996",5,"D","C",2.005,2,0,0,0,0,0
"2997",5,"D","C",2.001,2,0,0,0,0,0
"2998",5,"D","C",1.997,2,0,0,0,0,0
"2999",5,"D","C",1.992,2,0,0,0,0,0
"3000",5,"D","C",1.988,1,0,0,0,0,0
"3001",5,"D","C",1.984,1,0,0,0,0,0
"3002",5,"D","C",1.98,1,1,0,0,0,0
"3003",5,"D","C",1.975,1,0,0,0,0,0
"3004",5,"D","C",1.971,1,1,0,0,0,0
"3005",5,"D","C",1.967,1,0,0,0,0,0
"3006",5,"D","C",1.963,1,1,0,0,0,0
"3007",5,"D","C",1.958,1,0,0,0,0,0
"3008",5,"D","C",1.954,1,0,0,0,0,0
"3009",5,"D","C",1.95,1,0,0,0,0,0
"3010",5,"J","C",2.196,6,0,0,0,0,0
"3011",5,"J","C",2.192,6,0,0,0,0,0
"3012",5,"J","C",2.187,6,0,0,0,0,0
"3013",5,"J","C",2.183,6,0,0,0,0,0
"3014",5,"J","C",2.179,6,0,0,0,0,0
"3015",5,"J","C",2.175,6,0,0,0,0,0
"3016",5,"J","C",2.17,6,0,0,0,0,0
"3017",5,"J","C",2.166,6,0,0,0,0,0
"3018",5,"J","C",2.162,6,0,0,0,0,0
"3019",5,"J","C",2.158,5,0,0,0,0,0
"3020",5,"J","C",2.153,5,0,0,0,0,0
"3021",5,"J","C",2.149,5,0,0,0,0,0
"3022",5,"J","C",2.145,5,0,0,0,0,0
"3023",5,"J","C",2.141,5,0,0,0,1,0
"3024",5,"J","C",2.136,5,0,0,0,1,0
"3025",5,"J","C",2.132,5,0,0,0,0,0
"3026",5,"J","C",2.128,5,0,0,0,0,0
"3027",5,"J","C",2.124,5,0,0,0,0,0
